unique_id,url_length,n_redirection,phishing
1663,33,0,1
1664,52,1,0
1665,54,0,1
1666,59,1,0
1667,89,0,1
1668,74,1,1
1669,27,0,1
1670,56,0,1
1671,36,0,0
1672,39,1,0
1673,40,1,0
1674,30,1,1
1675,32,1,1
1676,27,0,0
1677,25,1,0
1678,127,1,1
1679,81,1,1
1680,73,0,1
1681,57,1,0
1682,113,0,1
1683,49,0,0
1684,27,0,1
1685,68,0,0
1686,31,1,0
1687,57,0,1
1688,129,0,1
1689,201,0,1
1690,110,0,0
1691,61,1,0
1692,35,4,1
1693,126,1,1
1694,127,0,1
1695,56,1,0
1696,30,0,0
1697,88,0,0
1698,44,0,0
1699,37,1,0
1700,52,0,1
1701,67,1,0
1702,19,0,1
1703,47,0,1
1704,61,0,1
1705,32,0,0
1706,22,0,0
1707,126,0,1
1708,59,0,1
1709,22,0,0
1710,52,0,0
1711,98,1,1
1712,73,0,1
1713,101,1,0
1714,57,0,1
1715,21,0,1
1716,78,2,0
1717,60,0,0
1718,48,0,1
1719,64,1,1
1720,54,1,0
1721,84,1,0
1722,51,0,0
1723,80,0,1
1724,91,0,1
1725,34,1,0
1726,82,0,1
1727,20,0,0
1728,33,0,0
1729,62,2,1
1730,32,1,0
1731,19,0,0
1732,36,0,1
1733,18,0,0
1734,129,0,1
1735,42,1,1
1736,132,0,1
1737,111,0,1
1738,41,0,0
1739,29,1,1
1740,29,0,1
1741,39,0,1
1742,39,0,0
1743,134,0,1
1744,44,2,1
1745,32,0,0
1746,23,0,0
1747,41,2,0
1748,26,0,0
1749,32,1,0
1750,48,1,1
1751,47,0,1
1752,24,0,0
1753,57,0,0
1754,76,1,1
1755,75,1,1
1756,52,0,1
1757,27,0,0
1758,61,0,1
1759,44,1,1
1760,40,0,1
1761,35,0,1
1762,28,0,0
1763,59,0,0
1764,30,0,0
1765,42,1,1
1766,100,0,1
1767,74,1,1
1768,21,2,0
1769,61,0,1
1770,56,0,1
1771,227,0,1
1772,51,1,0
1773,60,1,0
1774,36,0,1
1775,51,2,0
1776,83,0,0
1777,127,1,1
1778,29,1,0
1779,26,2,0
1780,44,0,1
1781,61,2,1
1782,25,0,0
1783,43,0,1
1784,45,0,0
1785,43,0,1
1786,133,1,1
1787,43,1,0
1788,83,0,0
1789,58,0,0
1790,27,0,1
1791,53,0,1
1792,71,1,1
1793,50,1,1
1794,40,0,0
1795,52,2,0
1796,81,0,1
1797,87,0,1
1798,60,1,0
1799,43,1,1
1800,31,0,1
1801,27,0,0
1802,49,0,1
1803,57,1,0
1804,82,0,1
1805,127,1,1
1806,23,0,0
1807,50,0,0
1808,31,0,0
1809,71,0,1
1810,26,0,1
1811,25,0,1
1812,70,1,0
1813,61,0,0
1814,46,0,1
1815,89,0,1
1816,30,0,0
1817,41,1,1
1818,32,2,0
1819,50,0,1
1820,52,0,1
1821,35,1,1
1822,77,1,1
1823,64,0,1
1824,24,0,0
1825,256,0,1
1826,234,0,1
1827,67,0,0
1828,29,0,1
1829,24,3,1
1830,27,0,1
1831,28,0,1
1832,64,0,0
1833,49,0,1
1834,77,1,1
1835,117,1,1
1836,65,0,0
1837,25,0,0
1838,101,2,1
1839,45,0,0
1840,20,0,0
1841,35,1,0
1842,25,1,0
1843,54,1,0
1844,46,0,0
1845,51,1,0
1846,41,1,1
1847,26,2,0
1848,49,0,0
1849,48,0,1
1850,23,1,1
1851,29,1,1
1852,33,0,1
1853,49,0,1
1854,35,1,0
1855,38,4,0
1856,35,0,0
1857,44,1,1
1858,40,1,0
1859,39,0,1
1860,133,0,1
1861,96,0,0
1862,77,1,1
1863,43,1,1
1864,77,0,0
1865,82,0,0
1866,114,2,1
1867,84,0,0
1868,46,0,1
1869,18,0,0
1870,38,0,0
1871,92,0,0
1872,360,1,1
1873,47,0,1
1874,29,1,0
1875,81,0,0
1876,22,0,0
1877,41,0,1
1878,39,0,1
1879,29,1,0
1880,83,0,0
1881,29,0,0
1882,35,0,0
1883,42,1,1
1884,34,0,0
1885,20,1,1
1886,75,0,1
1887,42,1,1
1888,27,0,0
1889,33,0,1
1890,82,0,1
1891,60,1,0
1892,55,0,1
1893,55,2,0
1894,25,0,1
1895,52,0,0
1896,29,1,1
1897,41,0,1
1898,46,0,1
1899,51,0,0
1900,44,1,1
1901,23,0,1
1902,28,1,1
1903,32,1,1
1904,26,0,0
1905,236,0,1
1906,56,0,0
1907,17,0,0
1908,41,0,1
1909,35,0,1
1910,21,1,0
1911,61,0,0
1912,37,0,1
1913,121,1,1
1914,34,0,1
1915,37,0,1
1916,17,0,0
1917,33,1,1
1918,57,1,0
1919,32,0,1
1920,238,0,1
1921,50,2,1
1922,128,0,1
1923,71,0,0
1924,38,1,1
1925,23,1,0
1926,36,0,1
1927,55,1,0
1928,45,0,0
1929,25,0,0
1930,27,1,1
1931,49,0,0
1932,36,0,0
1933,126,0,1
1934,24,0,0
1935,87,0,1
1936,145,0,1
1937,38,1,1
1938,42,1,0
1939,23,0,1
1940,47,1,0
1941,89,1,0
1942,64,1,0
1943,89,0,1
1944,60,1,1
1945,42,2,0
1946,52,0,0
1947,132,0,1
1948,122,1,0
1949,74,1,1
1950,28,0,1
1951,81,0,1
1952,29,1,1
1953,110,1,1
1954,71,0,1
1955,34,0,0
1956,48,1,0
1957,45,0,0
1958,58,1,0
1959,118,0,1
1960,45,1,1
1961,20,0,1
1962,36,0,1
1963,28,0,1
1964,13,0,0
1965,46,0,0
1966,64,1,0
1967,126,0,1
1968,28,0,0
1969,49,0,0
1970,31,0,0
1971,40,0,1
1972,24,0,0
1973,73,0,0
1974,26,0,0
1975,22,1,0
1976,65,0,1
1977,35,0,1
1978,28,0,1
1979,27,0,0
1980,82,0,0
1981,51,0,1
1982,75,0,1
1983,23,0,0
1984,56,0,0
1985,96,0,1
1986,33,0,0
1987,25,0,0
1988,86,0,0
1989,112,0,0
1990,29,1,1
1991,33,0,1
1992,78,2,1
1993,54,0,0
1994,63,2,0
1995,126,0,1
1996,80,0,1
1997,28,0,0
1998,44,0,0
1999,116,1,0
2000,65,0,0
2001,31,0,0
2002,126,1,1
2003,39,0,1
2004,66,0,1
2005,31,0,0
2006,38,0,0
2007,47,3,0
2008,41,0,0
2009,77,0,1
2010,44,1,1
2011,36,0,0
2012,17,0,0
2013,88,0,1
2014,28,0,0
2015,62,0,0
2016,72,1,0
2017,113,1,1
2018,45,0,0
2019,39,1,0
2020,23,0,0
2021,40,2,1
2022,53,0,0
2023,43,0,1
2024,36,1,1
2025,38,0,0
2026,37,0,1
2027,128,1,1
2028,95,1,0
2029,89,0,1
2030,83,0,0
2031,38,0,0
2032,36,0,0
2033,123,1,1
2034,41,0,1
2035,31,1,1
2036,37,2,1
2037,26,2,1
2038,21,0,0
2039,19,0,0
2040,35,1,0
2041,45,0,1
2042,41,0,1
2043,29,1,0
2044,51,0,0
2045,32,0,1
2046,37,0,0
2047,40,1,0
2048,105,0,1
2049,49,0,0
2050,45,0,1
2051,46,0,1
2052,33,2,1
2053,59,0,0
2054,74,1,0
2055,48,0,1
2056,56,1,0
2057,62,0,1
2058,94,0,1
2059,237,1,1
2060,33,2,0
2061,37,0,0
2062,127,0,1
2063,39,1,1
2064,29,0,1
2065,89,0,1
2066,51,0,1
2067,37,1,0
2068,87,1,1
2069,35,0,1
2070,39,0,1
2071,77,0,0
2072,89,1,0
2073,26,0,1
2074,24,1,0
2075,55,1,0
2076,37,0,1
2077,54,1,1
2078,38,0,1
2079,92,0,1
2080,79,2,0
2081,19,0,0
2082,54,0,0
2083,19,1,0
2084,34,0,1
2085,60,0,1
2086,43,0,1
2087,46,0,1
2088,25,0,0
2089,33,0,0
2090,33,0,0
2091,52,1,0
2092,77,0,1
2093,24,1,0
2094,77,1,1
2095,90,1,1
2096,59,0,1
2097,23,0,0
2098,67,0,0
2099,52,0,0
2100,33,0,1
2101,31,0,0
2102,34,0,0
2103,37,0,1
2104,31,1,1
2105,23,1,0
2106,26,0,0
2107,47,1,0
2108,81,1,1
2109,33,0,1
2110,36,0,0
2111,65,0,0
2112,315,1,1
2113,41,0,0
2114,52,1,1
2115,25,0,0
2116,126,0,1
2117,33,0,0
2118,44,0,1
2119,22,1,0
2120,36,1,0
2121,49,1,0
2122,30,0,0
2123,64,0,1
2124,110,0,1
2125,27,1,0
2126,82,0,1
2127,217,0,1
2128,27,0,0
2129,26,0,0
2130,34,0,0
2131,107,0,1
2132,86,1,1
2133,24,0,0
2134,31,1,1
2135,40,1,1
2136,26,0,0
2137,53,1,0
2138,19,0,1
2139,23,0,1
2140,43,0,1
2141,128,1,1
2142,25,0,0
2143,68,1,1
2144,47,0,0
2145,125,1,1
2146,39,2,0
2147,61,0,1
2148,43,0,0
2149,43,1,1
2150,47,0,0
2151,22,0,0
2152,147,0,1
2153,17,1,0
2154,132,0,1
2155,55,0,1
2156,84,0,0
2157,58,0,0
2158,62,0,1
2159,32,1,1
2160,40,1,0
2161,35,1,1
2162,54,0,1
2163,71,1,1
2164,30,1,0
2165,45,2,1
2166,96,2,1
2167,34,0,0
2168,67,0,1
2169,69,0,1
2170,54,1,0
2171,73,0,0
2172,44,0,0
2173,71,0,1
2174,32,0,1
2175,122,1,1
2176,76,1,1
2177,138,2,1
2178,61,1,0
2179,100,1,0
2180,32,1,1
2181,19,1,1
2182,72,1,0
2183,52,2,0
2184,27,1,0
2185,37,0,1
2186,37,0,1
2187,54,1,1
2188,33,0,0
2189,49,0,0
2190,50,0,1
2191,29,0,1
2192,30,1,0
2193,139,1,1
2194,61,0,0
2195,82,0,1
2196,39,1,1
2197,105,0,1
2198,82,2,0
2199,41,0,0
2200,25,0,0
2201,56,0,0
2202,47,0,1
2203,47,0,1
2204,42,0,1
2205,64,0,1
2206,45,0,0
2207,36,0,1
2208,33,0,0
2209,36,0,0
2210,44,1,0
2211,39,1,1
2212,27,1,0
2213,22,0,0
2214,25,0,0
2215,55,0,0
2216,22,0,0
2217,50,1,1
2218,64,3,0
2219,62,0,0
2220,75,1,1
2221,26,1,1
2222,43,0,0
2223,169,0,1
2224,160,2,1
2225,67,0,0
2226,79,0,1
2227,42,1,0
2228,46,1,1
2229,56,0,0
2230,32,1,1
2231,124,1,1
2232,66,1,0
2233,33,0,0
2234,30,1,1
2235,90,0,0
2236,38,0,1
2237,36,0,0
2238,51,0,0
2239,27,1,0
2240,23,0,1
2241,29,0,0
2242,25,1,0
2243,165,1,1
2244,54,0,0
2245,72,1,0
2246,34,0,1
2247,58,1,0
2248,60,0,1
2249,61,1,0
2250,27,1,0
2251,49,0,0
2252,45,0,1
2253,126,0,1
2254,66,0,1
2255,68,1,1
2256,34,0,0
2257,81,0,1
2258,22,1,0
2259,42,1,0
2260,31,1,0
2261,107,1,0
2262,28,0,0
2263,29,0,0
2264,17,1,1
2265,52,1,1
2266,128,0,1
2267,64,1,1
2268,54,1,0
2269,25,1,1
2270,48,0,1
2271,56,0,0
2272,84,0,0
2273,80,0,1
2274,52,1,1
2275,18,0,1
2276,71,1,0
2277,47,0,0
2278,105,0,1
2279,39,1,1
2280,36,1,1
2281,68,1,1
2282,29,0,0
2283,118,0,0
2284,34,0,1
2285,99,0,0
2286,31,0,0
2287,48,0,0
2288,49,2,1
2289,36,1,0
2290,25,1,0
2291,47,0,1
2292,58,0,0
2293,37,0,1
2294,25,0,0
2295,31,2,0
2296,40,1,0
2297,62,1,0
2298,49,2,0
2299,25,0,0
2300,41,0,0
2301,28,0,0
2302,30,0,0
2303,52,0,0
2304,60,0,1
2305,47,1,1
2306,23,1,1
2307,36,1,0
2308,74,1,0
2309,50,1,0
2310,59,0,1
2311,43,0,1
2312,49,1,0
2313,41,0,0
2314,46,0,0
2315,42,1,1
2316,44,0,0
2317,33,0,0
2318,25,1,0
2319,61,1,0
2320,57,0,1
2321,36,1,0
2322,56,0,1
2323,35,0,0
2324,55,0,1
2325,78,3,0
2326,47,1,0
2327,41,0,1
2328,57,0,1
2329,55,0,1
2330,56,0,0
2331,39,1,0
2332,19,0,1
2333,27,0,0
2334,37,0,0
2335,42,0,0
2336,35,0,1
2337,32,1,1
2338,47,0,1
2339,149,0,0
2340,121,1,1
2341,65,1,1
2342,204,0,1
2343,15,1,0
2344,101,0,1
2345,89,0,1
2346,91,1,1
2347,39,0,1
2348,108,0,0
2349,58,1,1
2350,58,1,0
2351,52,0,1
2352,24,0,0
2353,28,0,0
2354,73,0,0
2355,26,1,1
2356,68,0,1
2357,41,0,0
2358,33,0,0
2359,49,0,0
2360,26,1,0
2361,30,1,1
2362,45,3,0
2363,84,1,1
2364,55,0,1
2365,128,1,1
2366,49,0,1
2367,69,0,1
2368,105,0,1
2369,47,1,1
2370,64,0,0
2371,30,0,0
2372,56,1,1
2373,38,1,1
2374,27,0,0
2375,71,0,0
2376,50,1,1
2377,120,2,0
2378,68,1,0
2379,100,1,1
2380,45,1,1
2381,26,1,0
2382,33,0,0
2383,68,1,1
2384,204,0,1
2385,66,0,0
2386,130,0,1
2387,107,0,1
2388,52,1,1
2389,74,0,0
2390,27,1,1
2391,56,0,1
2392,90,1,1
2393,54,0,1
2394,70,0,1
2395,78,0,0
2396,54,0,1
2397,53,1,1
2398,31,1,0
2399,41,1,0
2400,44,1,0
2401,39,0,0
2402,26,1,0
2403,66,1,1
2404,62,0,0
2405,35,0,0
2406,25,1,0
2407,23,1,0
2408,126,1,1
2409,73,1,0
2410,116,0,1
2411,40,0,1
2412,35,0,0
2413,20,0,0
2414,30,0,1
2415,68,0,1
2416,68,1,1
2417,88,0,0
2418,33,0,0
2419,25,1,0
2420,35,0,0
2421,97,0,0
2422,46,0,1
2423,27,0,0
2424,44,1,1
2425,58,1,1
2426,55,0,1
2427,48,0,0
2428,30,1,0
2429,24,0,1
2430,66,1,0
2431,45,0,1
2432,39,0,0
2433,54,0,1
2434,58,1,0
2435,46,0,0
2436,32,1,1
2437,100,0,1
2438,61,0,0
2439,61,0,1
2440,74,0,0
2441,50,0,0
2442,29,0,1
2443,47,0,0
2444,24,1,0
2445,27,1,0
2446,165,0,1
2447,50,0,1
2448,87,0,0
2449,91,1,0
2450,70,1,0
2451,27,0,0
2452,55,1,0
2453,36,1,1
2454,38,0,1
2455,128,0,1
2456,74,2,0
2457,33,1,0
2458,63,1,1
2459,36,0,1
2460,58,1,0
2461,68,0,1
2462,65,1,0
2463,22,0,0
2464,15,4,1
2465,129,0,1
2466,37,0,0
2467,29,1,1
2468,171,0,1
2469,39,0,0
2470,50,1,1
2471,82,0,0
2472,16,0,0
2473,79,1,1
2474,46,0,1
2475,25,0,0
2476,57,0,1
2477,26,0,0
2478,67,0,0
2479,52,0,1
2480,30,0,0
2481,49,0,1
2482,16,0,0
2483,57,0,1
2484,30,1,1
2485,70,1,1
2486,240,0,1
2487,57,0,1
2488,73,1,0
2489,23,0,0
2490,69,0,1
2491,24,0,0
2492,51,0,0
2493,31,0,1
2494,29,0,0
2495,24,0,0
2496,46,0,0
2497,43,1,0
2498,35,0,1
2499,32,1,1
2500,135,2,0
2501,263,1,1
2502,22,1,1
2503,100,0,1
2504,32,0,1
2505,388,0,1
2506,36,1,0
2507,29,2,0
2508,47,0,1
2509,24,1,0
2510,19,0,0
2511,38,0,0
2512,51,2,1
2513,57,1,0
2514,116,0,1
2515,37,2,0
2516,140,0,1
2517,34,0,1
2518,53,0,1
2519,31,1,0
2520,41,1,1
2521,109,0,1
2522,46,1,1
2523,23,0,0
2524,21,1,0
2525,36,1,0
2526,47,0,0
2527,43,1,0
2528,68,0,1
2529,293,0,1
2530,58,0,0
2531,91,0,1
2532,26,0,0
2533,43,1,1
2534,24,0,0
2535,59,1,0
2536,45,0,1
2537,55,1,0
2538,47,2,0
2539,25,1,0
2540,28,0,1
2541,70,1,1
2542,52,1,0
2543,50,1,1
2544,23,0,0
2545,42,1,0
2546,45,0,0
2547,130,0,0
2548,44,0,1
2549,23,1,0
2550,56,1,1
2551,41,2,1
2552,41,0,0
2553,24,0,0
2554,70,0,1
2555,23,0,0
2556,34,1,0
2557,202,1,1
2558,26,0,0
2559,50,1,0
2560,126,0,1
2561,102,1,1
2562,66,0,0
2563,32,0,1
2564,40,1,0
2565,20,1,0
2566,36,1,0
2567,29,0,0
2568,32,0,0
2569,70,1,0
2570,27,0,0
2571,99,0,0
2572,44,1,0
2573,39,1,1
2574,28,0,0
2575,27,1,0
2576,108,0,0
2577,135,0,1
2578,278,1,1
2579,106,2,1
2580,55,1,0
2581,39,1,0
2582,48,1,1
2583,44,1,0
2584,72,0,1
2585,22,0,0
2586,64,0,0
2587,77,0,1
2588,29,0,1
2589,56,1,0
2590,26,0,0
2591,57,1,0
2592,110,1,1
2593,41,0,1
2594,39,0,1
2595,46,0,1
2596,19,0,0
2597,39,1,0
2598,42,0,0
2599,56,1,1
2600,30,0,0
2601,31,1,0
2602,167,1,1
2603,28,1,0
2604,143,0,0
2605,37,1,0
2606,20,0,1
2607,128,0,1
2608,41,0,1
2609,25,0,0
2610,43,1,1
2611,128,0,1
2612,53,0,1
2613,80,1,0
2614,29,0,1
2615,45,0,1
2616,26,1,0
2617,30,1,0
2618,35,1,1
2619,36,0,0
2620,29,0,1
2621,42,0,0
2622,34,0,0
2623,33,0,1
2624,63,2,0
2625,112,1,0
2626,35,0,1
2627,29,1,1
2628,39,0,1
2629,47,0,1
2630,25,0,0
2631,35,0,0
2632,121,4,1
2633,19,0,0
2634,47,1,1
2635,39,1,0
2636,31,1,0
2637,231,0,1
2638,29,0,1
2639,44,1,1
2640,105,0,1
2641,64,0,0
2642,96,0,1
2643,24,1,1
2644,69,1,1
2645,39,1,0
2646,65,1,0
2647,39,1,1
2648,33,0,1
2649,117,0,0
2650,55,1,0
2651,128,0,1
2652,43,0,0
2653,112,1,1
2654,86,0,1
2655,39,0,0
2656,67,1,1
2657,22,0,1
2658,48,0,1
2659,32,1,1
2660,110,2,1
2661,40,1,0
2662,37,0,0
2663,34,0,1
2664,54,1,1
2665,36,0,0
2666,49,1,0
2667,34,1,0
2668,26,2,0
2669,43,1,1
2670,81,1,0
2671,29,0,1
2672,81,2,1
2673,56,1,0
2674,78,0,1
2675,64,0,1
2676,46,0,1
2677,96,0,1
2678,48,0,0
2679,39,0,1
2680,32,0,0
2681,41,1,1
2682,118,1,1
2683,30,0,1
2684,63,0,0
2685,26,0,0
2686,26,0,0
2687,47,0,0
2688,82,0,1
2689,28,1,0
2690,20,0,0
2691,102,0,1
2692,61,1,0
2693,45,3,0
2694,75,0,1
2695,135,0,1
2696,27,0,0
2697,20,0,0
2698,128,0,1
2699,70,0,1
2700,42,0,1
2701,64,0,0
2702,45,0,0
2703,42,1,1
2704,77,0,1
2705,31,0,1
2706,43,1,0
2707,126,0,1
2708,113,0,1
2709,795,0,1
2710,63,2,1
2711,210,0,1
2712,26,0,1
2713,56,0,0
2714,46,0,1
2715,54,0,1
2716,128,0,1
2717,34,0,0
2718,26,0,1
2719,63,2,0
2720,38,0,1
2721,115,0,1
2722,43,1,0
2723,33,2,0
2724,61,2,1
2725,21,1,1
2726,58,1,1
2727,29,3,1
2728,203,1,1
2729,56,1,0
2730,48,0,1
2731,28,1,1
2732,46,0,1
2733,47,1,1
2734,35,0,1
2735,22,0,0
2736,81,0,1
2737,30,0,0
2738,25,0,0
2739,103,2,1
2740,50,0,0
2741,94,0,1
2742,167,1,1
2743,18,0,0
2744,36,3,1
2745,51,1,0
2746,42,1,1
2747,105,0,0
2748,31,1,1
2749,253,0,1
2750,28,1,0
2751,23,0,0
2752,42,2,1
2753,29,1,1
2754,119,0,1
2755,56,0,0
2756,29,0,1
2757,36,2,0
2758,31,0,1
2759,42,0,1
2760,82,0,1
2761,28,0,0
2762,38,1,1
2763,47,0,0
2764,39,0,1
2765,54,1,0
2766,404,0,1
2767,78,0,1
2768,69,0,1
2769,31,3,0
2770,57,0,1
2771,26,1,0
2772,31,0,0
2773,67,3,1
2774,94,0,1
2775,77,0,1
2776,16,0,0
2777,68,0,0
2778,29,0,0
2779,49,0,0
2780,50,1,0
2781,28,0,0
2782,18,1,1
2783,46,1,0
2784,29,0,0
2785,23,0,0
2786,58,1,1
2787,27,0,0
2788,63,0,1
2789,101,0,0
2790,125,0,1
2791,42,1,1
2792,19,0,0
2793,19,1,0
2794,32,0,0
2795,51,0,1
2796,66,0,0
2797,243,0,1
2798,73,1,1
2799,44,1,0
2800,70,0,0
2801,27,1,0
2802,26,0,0
2803,23,2,0
2804,27,0,0
2805,21,0,0
2806,49,1,0
2807,38,1,1
2808,218,0,1
2809,29,0,1
2810,32,0,0
2811,34,1,1
2812,93,1,1
2813,133,0,1
2814,39,1,0
2815,128,0,1
2816,48,1,0
2817,28,0,0
2818,37,0,0
2819,24,0,0
2820,27,0,0
2821,372,0,1
2822,22,0,0
2823,39,0,1
2824,40,0,0
2825,35,1,0
2826,42,1,0
2827,69,0,1
2828,47,0,0
2829,50,1,0
2830,22,1,0
2831,32,0,0
2832,105,0,1
2833,38,0,1
2834,319,0,1
2835,142,0,1
2836,24,1,0
2837,91,0,1
2838,18,0,0
2839,28,1,1
2840,73,0,1
2841,53,0,0
2842,43,0,0
2843,37,0,1
2844,72,0,0
2845,66,0,0
2846,30,1,1
2847,20,0,0
2848,59,1,0
2849,153,1,1
2850,32,0,0
2851,41,0,1
2852,50,0,0
2853,37,1,0
2854,19,0,0
2855,92,0,1
2856,117,1,1
2857,47,1,0
2858,52,0,1
2859,109,1,1
2860,33,0,0
2861,43,0,0
2862,85,0,1
2863,44,0,1
2864,75,0,1
2865,50,0,0
2866,62,0,0
2867,30,1,0
2868,128,1,1
2869,45,2,0
2870,29,1,1
2871,261,0,1
2872,22,1,0
2873,24,0,0
2874,77,0,1
2875,188,0,1
2876,21,0,1
2877,162,0,1
2878,115,0,0
2879,25,0,0
2880,74,0,0
2881,31,0,1
2882,52,0,0
2883,40,1,0
2884,59,0,1
2885,57,0,1
2886,37,0,0
2887,25,0,0
2888,77,1,1
2889,47,0,1
2890,25,0,0
2891,34,0,0
2892,44,0,1
2893,25,1,1
2894,127,1,1
2895,38,1,0
2896,79,3,1
2897,19,1,0
2898,82,1,1
2899,40,1,1
2900,40,1,1
2901,30,1,0
2902,25,2,0
2903,36,1,0
2904,26,0,1
2905,38,1,1
2906,210,0,1
2907,32,0,1
2908,126,0,1
2909,96,0,1
2910,30,0,0
2911,25,0,0
2912,27,0,0
2913,82,1,0
2914,50,0,1
2915,92,0,0
2916,77,1,1
2917,42,2,0
2918,38,0,1
2919,26,1,1
2920,180,0,1
2921,97,1,1
2922,17,1,0
2923,35,0,1
2924,72,0,0
2925,27,0,0
2926,16,1,1
2927,63,1,1
2928,83,1,0
2929,41,0,1
2930,31,0,0
2931,42,0,0
2932,52,1,0
2933,52,2,0
2934,76,1,0
2935,29,1,0
2936,53,0,1
2937,83,0,0
2938,26,0,0
2939,208,0,1
2940,74,0,1
2941,35,1,0
2942,54,1,1
2943,27,0,0
2944,56,0,1
2945,38,1,1
2946,57,2,1
2947,50,0,1
2948,51,0,1
2949,22,0,1
2950,45,0,0
2951,24,1,0
2952,53,1,1
2953,98,0,1
2954,69,1,0
2955,629,2,1
2956,87,1,0
2957,41,0,0
2958,104,0,1
2959,23,0,0
2960,25,3,1
2961,127,1,1
2962,128,0,1
2963,54,0,0
2964,35,0,0
2965,72,1,0
2966,24,1,1
2967,21,0,1
2968,43,2,0
2969,53,1,0
2970,27,0,0
2971,61,1,0
2972,59,0,0
2973,113,1,1
2974,29,2,1
2975,69,2,1
2976,15,0,0
2977,20,3,0
2978,31,0,0
2979,58,1,0
2980,69,1,0
2981,28,0,0
2982,43,0,0
2983,24,0,0
2984,89,1,0
2985,32,1,0
2986,152,0,1
2987,27,0,0
2988,28,0,1
2989,76,1,1
2990,89,0,0
2991,18,0,0
2992,56,0,0
2993,25,0,0
2994,38,1,0
2995,34,0,1
2996,30,1,1
2997,21,0,0
2998,43,2,0
2999,76,0,1
3000,118,0,1
3001,32,0,1
3002,60,2,0
3003,27,0,0
3004,94,0,1
3005,30,0,1
3006,73,0,0
3007,59,0,0
3008,52,1,0
3009,40,1,0
3010,18,1,0
3011,34,1,1
3012,47,0,1
3013,50,1,0
3014,52,0,0
3015,57,0,1
3016,52,1,1
3017,41,0,0
3018,90,4,0
3019,41,1,1
3020,219,0,1
3021,66,1,1
3022,33,0,1
3023,60,0,0
3024,26,1,0
3025,43,0,0
3026,25,0,0
3027,46,0,0
3028,23,1,0
3029,46,2,0
3030,56,1,0
3031,43,0,0
3032,67,0,1
3033,31,0,0
3034,66,1,0
3035,61,1,0
3036,83,0,0
3037,39,1,1
3038,42,0,0
3039,29,0,0
3040,113,0,1
3041,61,1,0
3042,78,0,1
3043,28,0,1
3044,43,0,0
3045,26,0,0
3046,53,1,0
3047,55,0,1
3048,69,0,1
3049,113,0,0
3050,32,0,0
3051,72,1,0
3052,77,0,0
3053,37,0,1
3054,99,0,1
3055,46,0,0
3056,31,1,1
3057,27,1,0
3058,101,0,1
3059,100,0,1
3060,76,1,0
3061,196,0,1
3062,20,0,0
3063,26,0,1
3064,34,0,1
3065,42,0,1
3066,74,0,0
3067,43,0,0
3068,68,1,1
3069,45,0,1
3070,50,2,0
3071,28,0,1
3072,50,0,0
3073,126,1,1
3074,59,0,1
3075,34,0,1
3076,41,0,0
3077,118,1,1
3078,32,0,1
3079,26,0,0
3080,25,0,0
3081,76,1,0
3082,103,2,1
3083,24,0,0
3084,26,0,0
3085,93,0,1
3086,86,0,1
3087,97,0,1
3088,57,0,0
3089,45,1,1
3090,45,2,1
3091,24,0,0
3092,34,2,0
3093,53,1,0
3094,34,1,0
3095,75,0,0
3096,50,1,0
3097,42,0,1
3098,56,0,1
3099,70,1,0
3100,64,1,0
3101,84,0,0
3102,33,1,0
3103,547,0,0
3104,54,0,1
3105,74,1,0
3106,28,1,0
3107,59,0,1
3108,40,1,0
3109,31,4,0
3110,250,0,1
3111,158,0,1
3112,42,1,1
3113,126,1,1
3114,56,1,0
3115,70,0,1
3116,43,0,0
3117,39,1,0
3118,30,0,1
3119,61,0,0
3120,58,1,0
3121,131,0,1
3122,53,0,1
3123,102,0,1
3124,101,0,1
3125,132,0,1
3126,52,1,0
3127,121,0,1
3128,45,0,1
3129,31,1,1
3130,52,0,1
3131,16,1,1
3132,25,0,0
3133,115,1,1
3134,35,0,0
3135,111,0,1
3136,33,0,1
3137,105,1,1
3138,26,2,0
3139,51,0,1
3140,62,1,0
3141,54,1,0
3142,55,1,0
3143,53,1,0
3144,79,2,0
3145,23,0,0
3146,118,1,1
3147,46,0,0
3148,64,3,1
3149,32,0,0
3150,40,1,1
3151,22,0,1
3152,82,0,1
3153,36,0,0
3154,47,0,1
3155,26,0,0
3156,66,0,1
3157,107,0,1
3158,64,1,1
3159,80,0,1
3160,38,0,1
3161,22,1,0
3162,60,1,1
3163,34,0,0
3164,33,0,0
3165,35,1,1
3166,69,0,0
3167,29,0,0
3168,126,1,1
3169,26,0,0
3170,114,0,1
3171,40,0,0
3172,45,2,1
3173,100,2,0
3174,141,1,1
3175,73,0,1
3176,121,0,1
3177,28,0,0
3178,62,1,0
3179,59,1,0
3180,48,1,0
3181,58,0,0
3182,22,0,1
3183,54,0,1
3184,40,1,0
3185,54,0,0
3186,126,1,1
3187,130,1,1
3188,30,0,1
3189,53,0,1
3190,56,0,1
3191,61,1,0
3192,126,0,1
3193,69,1,1
3194,50,0,0
3195,45,2,1
3196,289,1,1
3197,45,0,1
3198,23,0,0
3199,50,0,1
3200,464,0,1
3201,31,1,0
3202,106,0,1
3203,84,1,1
3204,68,1,1
3205,33,0,1
3206,39,0,0
3207,19,1,0
3208,54,1,1
3209,35,1,0
3210,46,1,0
3211,67,2,0
3212,57,1,1
3213,45,1,0
3214,29,1,1
3215,29,0,0
