unique_id,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent
384,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,3,8,1,0,1,4,0,3,0,3,0,0,0,0,0,0,11
386,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
389,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,5,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
407,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
413,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,5,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0
418,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
420,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,4,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0
429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,3,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0
432,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
446,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
447,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,5,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0
452,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,4,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0
454,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
456,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
463,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
471,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
474,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
480,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,5,24,7,0,1,10,0,9,0,1,0,0,0,0,0,0,5
501,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
507,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
509,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
512,24,0,18,0,2,10,1,9,0,0,0,0,0,0,0,0,0
513,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,3,17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
516,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,2,3,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0
524,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
548,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,1,1,1,0,1,4,0,2,0,0,0,0,0,0,0,0,0
550,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,2,0,1,0,1,3,0,2,0,0,0,0,0,0,0,0,0
564,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,3,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0
569,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,4,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0
578,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,5,0,0,0,0,5,0,2,0,2,0,0,0,0,0,0,2
581,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
588,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
597,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
614,2,1,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0
615,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,2,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,1
628,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,4,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0
640,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
647,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,5,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0
649,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,24,0,18,0,2,10,1,9,0,0,0,0,0,0,0,0,0
660,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
665,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,15,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,6,1,3,0,1,2,0,3,0,0,0,0,0,0,0,0,0
683,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,6,2,3,0,1,2,0,3,0,0,0,0,0,0,0,0,0
695,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0
697,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,4,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0
704,5,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0
705,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
712,5,6,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
713,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
719,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
723,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,3,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
726,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
738,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
747,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
754,4,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0
755,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
759,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
760,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
